"","CO_IES","CO_CATEGAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","CO_TURNO_GRADUACAO","TP_SEXO","NU_IDADE","QE_I01","QE_I02","QE_I06","QE_I07","QE_I08","QE_I10","QE_I23","NT_GER","NT_CE","NT_OBJ_FG","NT_OBJ_CE","DS_VT_ESC_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OFG","DS_VT_ACE_OCE","TP_PR_GER"
"9010",2593,4,4006,95175,1,2307304,23,2,4,"M",23,"B","A","C","A","B","E","B",53.5,47.8,75,54.5,"CCBDCEAC","CCCCEDADBBBDCEADCEABCCBBCBB","11101110","990118111110000091109110100",555
"9011",2593,4,4006,95175,1,2307304,23,2,4,"M",25,"A","B","B","G","B","E","B",35.3,30.9,50,36.4,"BACBCEBD","CCEECABBBAABDDADECAEACEDCCD","00011101","990008001000010090119101110",555
"9012",2593,4,4006,95175,1,2307304,23,2,4,"M",25,"A","A","B","D","A","A","D",35.1,23.8,75,22.7,"CCCBCEAE","EEDDEDACBCEADEDABCBBAEDEBBC","11011110","990018101000001090009000001",555
"9013",2593,4,4006,95175,1,2307304,23,2,4,"M",24,"A","B","B","D","D","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"9014",2593,4,4006,95175,1,2307304,23,2,4,"M",25,"A","A","C","C","B","E","C",20.4,16.1,25,13.6,"BCBDBCDC","EDAACBDCBDBACBEDDBCBDBDCDBA","01100000","991008001010000090009000000",555
"9015",2593,4,4006,95175,1,2307304,23,2,4,"M",21,"A","B","B","C","D","E","C",48.2,51.8,25,54.5,"BBABDEDA","DBACBDCDBDBEADBCEAAEEBEBCCC","00010100","991108011011010090119000111",555
"9016",2593,4,4006,95175,1,2307304,23,2,4,"M",23,"A","D","B","F","A","A","B",25.5,29,25,27.3,"BCADCBEC","DDBEADADAACCBDABCBBACCDCEDA","01001000","990008110000110190009100000",555
"9017",2593,4,4006,95175,1,2307304,23,2,4,"M",25,"A","A","B","E","F","B","B",44.4,46.3,25,54.5,"BCDABEDC","BDCCBDCDACBEBEDCABAEACBBCCB","01000100","990108010011101090119110110",555
"9018",2593,4,4006,95175,1,2307304,23,2,4,"M",37,"B","D","C","C","A","A","C",20.7,15.5,25,18.2,"BEECEECD","BADAEADCBDECDDEEC.DEEBACDAA","00000101","990018001000010090019000000",555
"9019",2593,4,4006,95175,1,2307304,23,2,4,"M",32,"A","D","B","E","A","E","D",22.1,15.5,50,18.2,"EEBBDEED","DDCDBDAEDCCDEDDDDDDDDEEEECD","00110101","990008100000011090009000010",555
"9020",2593,4,4006,95175,1,2307304,23,2,4,"M",22,"A","D","B","G","B","A","C",52.9,58,62.5,68.2,"ACBDCEDD","EDCCEECDBDBEBEBBBEAEECEECCC","01101101","990118011011100191119100111",555
"9021",2593,4,4006,95175,1,2307304,23,2,4,"M",21,"A","A","B","E","B","D","A",52.3,50.2,75,59.1,".CEBCEAD","ECEDEDBDCBBDBDDAADAAECBCCCC","01011111","990018010110111090109110111",555
"9022",2593,4,4006,95175,1,2307304,23,2,4,"M",31,"B","A","C","D","E","E","B",46,44,62.5,50,"DBCBCEAD","DACCDDADBBABAEDEDBCECCBDCAA","00011111","990108111100001090019111100",555
"9023",2593,4,4006,95175,1,2307304,23,2,4,"M",27,"A","D","B","D","C","E","B",46.6,42.8,50,50,"ECBBEECE","CCDCDDADDBBADDBDDDAAECBCCCB","01110100","990108110110010090109110110",555
"9024",2593,4,4006,95175,1,2307304,23,2,4,"F",21,"A","D","C","D","B","E","B",31.7,34.8,37.5,40.9,"CCCCCCCC","BBCDEDCDBABEADDEDCAABADECDB","11001000","990018011011011090109000100",555
"9025",2593,4,4006,95175,1,2307304,23,2,4,"M",20,"A","A","B","E","B","A","B",41.9,37.8,50,40.9,"BBBACEED","ECCCEDEBBAABDECDDEAACCDACCC","00101101","990118001000000091109100111",555
"9026",2593,4,4006,95175,1,2307304,23,2,4,"M",26,"C","A","A","A","A","B","B",40,46.3,25,54.5,"ADABEEBA","DDACCBADEBBABEDCDAEBECABCCC","00010100","991108110110101090009100111",555
"9027",2593,4,4006,95175,1,2307304,23,2,4,"M",22,"A","A","B","C","D","A","B",46.5,41.3,62.5,40.9,"BCCDCEAD","EDECEDEDBBEDDDDACAEACBEDBDC","01001111","990118011100011090009001001",555
"9028",2593,4,4006,95175,1,2307304,23,2,4,"M",20,"A","B","B","C","B","E","B",45.4,41.7,62.5,45.5,"CCABCEBB","DDDCEDADBABDEEEEDEEAEABCCBC","11011100","990118111010000091009010101",555
"9029",2593,4,4006,95175,1,2307304,23,2,4,"F",21,"A","D","B","F","C","A","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"9030",2593,4,4006,95175,1,2307304,23,2,4,"F",27,"A","A","B","D","D","A","C",25.1,30.9,12.5,36.4,"BECDEEDB","EDAAECBCBCBDBDDADBCEEEABEAB","00000100","991018001010111090019000000",555
"9031",2593,4,4006,95175,1,2307304,23,2,4,"M",24,"A","D","B","F","A","A","B",31.6,27,37.5,31.8,"BDBBDEBE","DACCEAADEDDBBBDADCDBBBABCBD","00110100","990118110000101090009000100",555
"9032",2593,4,4006,95175,1,2307304,23,2,4,"F",31,"E","D","C","B","A","E","B",20.2,15.5,37.5,18.2,"DCCBEEBC","DACDCCCEBCCBCBEEDAAAACAECBB","01010100","990008001000000090109100100",555
"9033",2593,4,4006,95175,1,2307304,23,2,4,"F",29,"A","D","B","D","A","B","B",25.2,23.2,25,27.3,"DDCBEEDE","ADBDEAADBEDCDDDADCCACDDCBEA","00010100","990018111000011090009000000",555
"9034",2593,4,4006,95175,1,2307304,23,2,4,"M",22,"A","D","B","F","C","C","D",37.9,36,25,40.9,"BDDECBAC","EBDCBCAADBECBDADDCAECDBCACE","00001010","990108100100110090119010010",555
"9035",2593,4,4006,95175,1,2307304,23,2,4,"F",22,"A","A","B","F","B","A","B",42.9,35.8,62.5,40.9,"BCABCEDD","ABDABCADDBBAAEEBEAACDCDDCBB","01011101","990008110110000190109101100",555
"9036",2593,4,4006,95175,1,2307304,23,2,4,"M",22,"A","A","B","C","E","E","D",57.5,56.2,50,59.1,"CACBCEBC","CDCDBDCDBABEBEBDAEAEECBECCC","10011100","990008011011100091119110111",555
"9037",2593,4,4006,95175,1,2307304,23,2,4,"F",20,"A","D","B","F","A","B","E",41.9,34,87.5,31.8,"BCBBCEAD","EAEEBDADBCCAAEECDEEBBCCCCCD","01111111","990008111000000091009100110",555
"9038",203,4,4006,95506,1,3550308,35,3,4,"F",22,"A","D","B","D","B","E","D",51,51.6,37.5,54.5,"BAACCEBD","EBEEEDADBBBEDEACDEAEECCECBB","00001101","990018111111000091119100100",555
"9039",203,4,4006,95506,1,3550308,35,3,4,"M",21,"A","A","B","D","D","E","E",55.9,51.3,75,54.5,"DCBBCEBD","DBACEDBBDBDEDDDAEEAEECEBDAC","01111101","991118000101011091119100001",555
"9040",203,4,4006,95506,1,3550308,35,3,4,"M",24,"B","D","C","B","B","E","A",49.2,44.8,75,40.9,"DCBBEEAD","EEECDDADBCCDDEBDBCAECCDACBC","01110111","990108111000000090119100101",555
"9041",203,4,4006,95506,1,3550308,35,3,4,"M",25,"A","A","C","A","E","E","E",NA,NA,NA,NA,NA,NA,NA,NA,222
"9042",203,4,4006,95506,1,3550308,35,3,4,"M",24,"A","D","B","H","F","E","C",58.4,54.6,62.5,54.5,"CCCBCEDA","AECBBDAAEBBEDEDBAEAAECBBCBC","11011100","990008100111001191109110101",555
"9043",203,4,4006,95506,1,3550308,35,3,4,"F",22,"B","D","C","B","C","E","C",52.3,52.3,62.5,54.5,"DEBBEEAD","CDADBDAABBCECEBBBEAEECCCCEC","00110111","991008101101000191119100101",555
"9044",203,4,4006,95506,1,3550308,35,3,4,"M",26,"A","A","B","B","E","E","B",38,34.8,37.5,40.9,"DCABDEEB","EABDCCADBBCBCEDEDCDACCBACCB","01010100","990008111100001090009110110",555
"9045",203,4,4006,95506,1,3550308,35,3,4,"M",21,"A","A","B","D","C","A","C",37.9,34.8,50,40.9,"DCDBEEAB","EACCCDCDBBCABEECDAEDDCBECEC","01010110","990108011100100090009110101",555
"9046",203,4,4006,95506,1,3550308,35,3,4,"M",32,"A","A","B","B","C","A","D",39.6,33.9,62.5,36.4,"CAAECEAD","DABCBDCDBCCCDDCBCAAAEBDACCE","10001111","990108011000010190109000110",555
"9047",203,4,4006,95506,1,3550308,35,3,4,"M",22,"A","D","B","C","C","E","B",40.7,42,25,40.9,"BDDBEEDE","DEECEEAEBABECDCAAEDEBAEBEAD","00010100","990118101011010091019000000",555
"9048",203,4,4006,95506,1,3550308,35,3,4,"M",24,"A","A","B","C","E","E","C",44.2,37.8,62.5,40.9,"BDBBCEAC","CACDBDDDBABCBEECBAEECCBCCCA","00111110","990008011010100090019110110",555
"9049",203,4,4006,95506,1,3550308,35,3,4,"M",26,"A","A","C","A","B","A","E",60.9,57.1,75,63.6,"CABBCEAC","CBCCEDBDBBAEDDBEACAEECBBCCC","10111110","990118011101010090119110111",555
"9050",203,4,4006,95506,1,3550308,35,3,4,"M",27,"A","A","A","A","C","E","A",40.6,38.7,50,45.5,"DCCBCEBA","EEDDDCCDBAAEBDEADBBEDEBACCC","01011100","990008011001110090019010111",555
"9051",203,4,4006,95506,1,3550308,35,3,4,"F",23,"B","D","C","B","C","E","B",56.3,56.6,50,63.6,"CDDBDECD","EABDBDADBCEEBDDBCEAEDDBBCBC","10010101","990008111001111191119010101",555
"9052",203,4,4006,95506,1,3550308,35,3,4,"M",21,"A","A","B","E","C","D","A",36.3,31,50,31.8,"DBBDCEAC","EBEAEDCBBAEDABDDDEEEDECBCCB","00101110","990018001000001091019000110",555
"9053",203,4,4006,95506,1,3550308,35,3,4,"M",21,"A","D","B","E","C","E","C",37.3,39.7,50,36.4,"BCABEEAB","EBEBBCCDAADECBDCDEBADCBCCAC","01010110","990008010001001091009110101",555
"9054",203,4,4006,95506,1,3550308,35,3,4,"M",21,"A","D","B","D","D","E","C",45.8,58.6,12.5,63.6,"BAADBECE","EBDCEEADDBDEDDDBDEAAECCACBC","00000100","990118110101011191109100101",555
"9055",203,4,4006,95506,1,3550308,35,3,4,"M",22,"A","A","B","C","B","E","B",35.9,33,50,31.8,"CBABAEAE","EDCBCDCDBCCEDDBACAEEABDBCEC","10010110","990008011001010090019000101",555
"9056",203,4,4006,95506,1,3550308,35,3,4,"M",22,"A","D","B","D","E","E","B",35.9,37.8,50,40.9,"CACBCECE","AAEECDADBBEBBEBCAAEEDCEACBC","10011100","990008111100100090019100101",555
"9057",203,4,4006,95506,1,3550308,35,3,4,"M",22,"A","B","B","D","C","E","B",56.4,58.8,62.5,63.6,"BEBBCEED","EAA.EDADBABEBEECBDAEACDDCCA","00111101","991018111011100090119101110",555
"9058",203,4,4006,95506,1,3550308,35,3,4,"M",23,"A","A","B","C","C","E","B",51.7,42.5,87.5,50,"CCBDCEAD","EADDEDADBBEBAEADBEAAACBBCBC","11101111","990018111100000091109110101",555
"9059",1028,2,4006,95706,1,5003702,50,5,4,"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9060",1028,2,4006,95706,1,5003702,50,5,4,"M",22,"A","F","A","A","B","D","B",73.8,71.7,87.5,77.3,"CCBDCEAD","EBCCCDADBDBBBDBBBEAEDCBDCCC","11101111","990108111010110191119111111",555
"9061",1028,2,4006,95706,1,5003702,50,5,4,"M",43,"D","D","C","E","B","B","C",31.5,30.9,37.5,36.4,"DCCBECBD","DBECDBCDBDCABEDADABBDCCCCCB","01010001","990108011000101090009100110",555
"9062",1028,2,4006,95706,1,5003702,50,5,4,"M",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9063",1028,2,4006,95706,1,5003702,50,5,4,"M",35,"B","A","C","C","B","A","B",44.7,42.9,50,45.5,"BCABBEBD","ADECEDBDBACABEBBAEAACEAECDC","01010101","990118011000100191109000101",555
"9064",1028,2,4006,95706,1,5003702,50,5,4,"M",24,"A","A","B","D","B","D","C",69.1,68.3,75,72.7,"CEBBCECD","EBACDDADEBBEBDEBCBACDCBCCCC","10111101","991108110111110190109110111",555
"9065",5053,2,4006,96841,1,3303609,33,3,4,"M",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9066",5053,2,4006,96841,1,3303609,33,3,4,"M",30,"B","D","C","D","B","E","B",27.4,23.2,37.5,27.3,"BDADCEBD","DBDEBDADBCBBDBDEADEAAEDECDD","00001101","990008111010001090009000100",555
"9067",5053,2,4006,96841,1,3303609,33,3,4,"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9068",5053,2,4006,96841,1,3303609,33,3,1,"M",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9069",5053,2,4006,96841,1,3303609,33,3,4,"M",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9070",5053,2,4006,96841,1,3303609,33,3,4,"M",23,"A","A","B","D","A","B","B",17.6,15.5,12.5,18.2,"BE*CADBD","EBCBADBEBB*ECACBDBECABDBDBA","00000001","990008001101000190009000000",555
"9071",5053,2,4006,96841,1,3303609,33,3,1,"M",29,"A","B","B","C","A","A","B",31.5,31.5,25,31.8,"BDEECEBC","DDECBEACBCCBDEDCECACDACBCBC","00001100","990108101000001090109000101",555
"9072",5053,2,4006,96841,1,3303609,33,3,1,"M",22,"A","B","B","E","C","A","C",NA,NA,NA,NA,NA,NA,NA,NA,222
"9073",5053,2,4006,96841,1,3303609,33,3,1,"M",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9074",5053,2,4006,96841,1,3303609,33,3,1,"M",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9075",5053,2,4006,96841,1,3303609,33,3,1,"M",20,"A","A","B","D","A","A","D",36.3,27,62.5,31.8,"DCABCEED","AECCDDDDBACCEECCADAADDBBCBC","01011101","990108011000000090109010101",555
"9076",5053,2,4006,96841,1,3303609,33,3,4,"M",28,"A","F","C","B","C","E","C",11.1,11.6,12.5,13.6,"CBCDBDEB","BBABDEBBDADDDBEAECADDDEECED","10000000","991008000000000090109000100",555
"9077",5053,2,4006,96841,1,3303609,33,3,1,"M",28,"A","A","B","B","A","A","C",52.3,46.3,87.5,54.5,"CBBBCEAD","CACBBCBDBDBEDEDAAEAEEEBACCC","10111111","990008011011001091119010111",555
"9078",5053,2,4006,96841,1,3303609,33,3,4,"M",28,"A","A","B","E","C","E","C",53.7,53.6,50,54.5,"BECECEAD","CBCDDDBDDBAEADECDEAEECBDCBC","00001111","990008010101010091119111101",555
"9079",5053,2,4006,96841,1,3303609,33,3,4,"M",25,"A","D","D","B","D","E","B",33.7,27,62.5,31.8,"DCBBEEBD","BCEADBADBDCDADDCDBCABCAECAE","01110101","990008111000011090009100100",555
"9080",5053,2,4006,96841,1,3303609,33,3,4,"M",37,"A","D","A","A","B","E","E",16.4,19.3,12.5,22.7,"BEDDEECA","ACCABDBDEACABBDDDECBCBABECB","00000100","990008010000101091009000010",555
"9081",5053,2,4006,96841,1,3303609,33,3,1,"F",25,"A","D","B","D","B","A","C",47.9,46.3,62.5,54.5,"BCCBEEAD","BBAAEDBDBDBAEACACEAEECCBCCC","01010111","991018011010000091119100111",555
"9082",5053,2,4006,96841,1,3303609,33,3,1,"M",22,"A","A","B","D","B","A","C",29.1,19.3,75,22.7,"CCBBCEBE","BEBBADAEDAECEDDCCECAAEDCCBD","11111100","990008100000011091009000100",555
"9083",5053,2,4006,96841,1,3303609,33,3,1,"M",24,"A","F","B","D","B","A","C",37.2,34.8,62.5,40.9,"DCABCEAE","ACEEDDADBDAECBDADBAAECBECAE","01011110","990008111001001090109110100",555
"9084",5053,2,4006,96841,1,3303609,33,3,4,"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9085",5053,2,4006,96841,1,3303609,33,3,4,"M",23,"A","B","A","A","B","E","D",34.6,25,75,18.2,"ACBBCEBD","EAEBDDCEAABEDEBDADEACBBCBCB","01111101","990008000011000090009010010",555
"9086",5053,2,4006,96841,1,3303609,33,3,4,"F",57,"C","B","A","A","A","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"9087",5053,2,4006,96841,1,3303609,33,3,1,"M",20,"A","D","B","F","B","A","A",54.1,58.7,25,59.1,"BCDEEEEE","CCCCEDADBBBDDEBCDCADECBECCC","01000100","990118111110000090109110111",555
"9088",5053,2,4006,96841,1,3303609,33,3,1,"M",27,"A","A","A","A","B","B","D",32.4,19,75,18.2,"CCDBCECD","ADCDADBDECBACDBCDACEEEABBDA","11011101","990008010010010090019000000",555
"9089",5053,2,4006,96841,1,3303609,33,3,4,"M",22,"A","D","B","C","B","E","E",46.5,46.3,37.5,54.5,"CEDDCEEC","DCCABEADBBAEDDDEBEEEACBCCEA","10001100","990008111101011091019110100",555
"9090",5053,2,4006,96841,1,3303609,33,3,4,"M",20,"A","A","B","C","A","A","C",62.3,55.3,87.5,54.5,"CCABCEAD","BCBCBDADEABEDEDBCBCAECBBCCC","11011111","990108110011001190009110111",555
"9091",5053,2,4006,96841,1,3303609,33,3,1,"F",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9092",5053,2,4006,96841,1,3303609,33,3,4,"M",23,"A","F","B","E","B","D","B",36.5,38.7,50,45.5,"BCEBCECE","ACEDEDADBBCDDECBDCEECCDACBC","01011100","990018111100000190019100101",555
"9093",5053,2,4006,96841,1,3303609,33,3,1,"F",23,"A","A","B","C","B","A","C",40.7,32.9,62.5,36.4,"DBBECEAD","AECCDDECADCDBDAACEEEDCBCCEB","00101111","990108000000110091019110100",555
"9094",5053,2,4006,96841,1,3303609,33,3,1,"M",23,"A","A","B","C","B","A","C",36.9,30.9,50,36.4,"BCBBEEEB","AAACCEDDBDBDDDCACACEEEAACBA","01110100","991108011010010090019000100",555
"9095",5053,2,4006,96841,1,3303609,33,3,4,"M",38,"A","B","B","D","C","E","B",44.1,46.3,62.5,54.5,"CCABBEBD","AABCCDADBBDADDDDDBAECEECCCC","11010101","990108111100011090119000111",555
"9096",5053,2,4006,96841,1,3303609,33,3,1,"F",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9097",5053,2,4006,96841,1,3303609,33,3,1,"M",23,"A","A","B","B","A","A","A",32.6,30.9,62.5,36.4,"CEDBBEAD","BBDBCDCDADDBEDDCBBABEBADCCC","10010111","990008010000011090109001111",555
"9098",5053,2,4006,96841,1,3303609,33,3,1,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9099",5053,2,4006,96841,1,3303609,33,3,4,"M",22,"A","D","B","C","A","E","B",40.2,38.7,37.5,45.5,"DCCBDEDE","DCDDEDADBCBBBECBDCCBDCCCCCD","01010100","990018111010100190009100110",555
"9100",5053,2,4006,96841,1,3303609,33,3,4,"F",28,"A","B","B","D","C","A","D",20,19.3,12.5,22.7,"BDAECCBC","EEDDBDCDCBCDEEECEACDECDACDC","00001000","990008010100000090009100101",555
"9101",5053,2,4006,96841,1,3303609,33,3,4,"M",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9102",5053,2,4006,96841,1,3303609,33,3,1,"M",22,"A","A","B","E","D","A","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"9103",5053,2,4006,96841,1,3303609,33,3,1,"M",21,"A","D","B","D","A","C","E",35.3,32.9,37.5,36.4,"BDCBEEDD","ACEDADBDCDCBDEDCBEAEAEDDCEC","00010101","990008010000001091119001101",555
"9104",5053,2,4006,96841,1,3303609,33,3,4,"F",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9105",5053,2,4006,96841,1,3303609,33,3,4,"M",20,"A","D","B","C","E","A","C",56.3,61.7,25,68.2,"CBDCDBBD","DBCCBDADBBCEEDDBDEAEECBABBC","10000001","990108111101011191119110001",555
"9106",5053,2,4006,96841,1,3303609,33,3,1,"M",29,"A","B","A","A","A","D","B",32.2,38.7,0,45.5,"DBAEDACC","ADECEDADECBCDDDECEEDDCBBEBB","00000000","990118110010011091009110000",555
"9107",5053,2,4006,96841,1,3303609,33,3,4,"F",25,"A","B","B","B","A","A","B",28.1,20,50,22.7,"BCDBEEBD","EDCCBDDADCEBDABDDEBCBDADCAC","01010101","990108000000000091009001101",555
"9108",5053,2,4006,96841,1,3303609,33,3,1,"F",22,"A","D","B","C","A","A","B",29.4,19.3,62.5,22.7,"CCDDCECD","ABDECDBEBCBDAEDCCECABBAECDB","11001101","990008001010001091009000100",555
"9109",5053,2,4006,96841,1,3303609,33,3,1,"F",24,"A","C","B","G","C","A","B",48.6,42.5,62.5,50,"CABBEEED","ADECBDEABCDEDEDBBAAEDCBACBC","10110101","990108001001001190119110101",555
"9110",5053,2,4006,96841,1,3303609,33,3,1,"M",35,"A","F","A","B","B","E","D",32.9,25.7,37.5,27.3,"BEDBBEED","ADACBCBEBDACBEEEDEABBACBADB","00010101","991108001000100091109000000",555
"9111",5053,2,4006,96841,1,3303609,33,3,4,"F",23,"A","D","B","C","A","E","C",32.6,32.4,12.5,36.4,"DBADCCEB","DBDABBCDBABAB*BBDBDCACACCDC","00001000","990008011010100190009100101",555
"9112",5053,2,4006,96841,1,3303609,33,3,4,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9113",5053,2,4006,96841,1,3303609,33,3,1,"F",26,"A","A","B","C","A","A","D",20.5,19.3,12.5,22.7,"BDDCBECB","CDBCBDBCADBCDBBCADCEAC*EBAC","00000100","990108000010000090019100001",555
"9114",5053,2,4006,96841,1,3303609,33,3,1,"M",23,"A","B","B","C","B","E","C",NA,NA,NA,NA,NA,NA,NA,NA,222
"9115",5053,2,4006,96841,1,3303609,33,3,4,"M",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9116",5053,2,4006,96841,1,3303609,33,3,4,"M",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9117",5053,2,4006,96841,1,3303609,33,3,4,"M",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9118",5053,2,4006,96841,1,3303609,33,3,4,"M",45,"B","A","C","F","B","E","B",24,24.5,37.5,27.3,"DDABCEBE","DCDCDCEADDBDCDEDDDCAECDDEDC","00011100","990108000010010090009101001",555
"9119",5053,2,4006,96841,1,3303609,33,3,1,"M",20,"A","B","B","E","D","C","B",66.7,68.3,50,72.7,"BCCBCECE","AAACBDADBBBEBEDBCAAAABBDCEC","01011100","991108111111101190109011101",555
"9120",5053,2,4006,96841,1,3303609,33,3,4,"M",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9121",5053,2,4006,96841,1,3303609,33,3,4,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9122",5053,2,4006,96841,1,3303609,33,3,4,"F",28,"B","A","C","B","E","D","A",51,47.6,62.5,54.5,"DCEBCEAE","ADACEDAEBABCDBDADAAEEEBACCB","01011110","991118101010001090119010110",555
"9123",5053,2,4006,96841,1,3303609,33,3,1,"M",23,"A","D","B","D","B","A","C",49.7,46.2,62.5,45.5,"BCDCCEAD","BECCADADCBBDBEEADAAAACEBCBC","01001111","990108110110100090109100101",555
"9124",5053,2,4006,96841,1,3303609,33,3,1,"M",21,"A","D","B","D","A","B","D",30.5,27.2,25,27.3,"CBDDEECB","DDAECDADECCBEDCBEABADACBECD","10000100","991008110000010190009000010",555
"9125",5053,2,4006,96841,1,3303609,33,3,4,"M",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9126",5053,2,4006,96841,1,3303609,33,3,4,"M",23,"A","D","B","C","C","D","C",46.7,54.7,37.5,59.1,"BACBDEBD","BDACEDBDBBBCDBBDBEAEABBECBC","00010101","991118011110000091119010101",555
"9127",5053,2,4006,96841,1,3303609,33,3,4,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9128",5053,2,4006,96841,1,3303609,33,3,1,"M",21,"A","A","B","C","E","A","D",56.6,63,62.5,68.2,"CDBBEECD","EAAEADCDBBBEBDDCAEADCCCDCBC","10110101","991008011111111091109101101",555
"9129",5053,2,4006,96841,1,3303609,33,3,1,"F",22,"A","B","B","C","B","A","B",49.8,51.6,25,54.5,"BCCDEECE","CDCDEEADBAECBDDEDEEEEBDDCBC","01000100","990018111000111091019001101",555
"9130",5053,2,4006,96841,1,3303609,33,3,1,"F",24,"A","D","B","E","A","A","B",34.6,28.5,62.5,31.8,"CABBCEDA","ACBEEDCABAECBDBABEDAACDACBB","10111100","990018001000110091009100100",555
"9131",5053,2,4006,96841,1,3303609,33,3,1,"M",22,"A","A","B","D","B","C","D",33.9,36.3,12.5,40.9,"BEDEDBAC","AEEDDDAABBADBDBBCECCDCDCCEB","00000010","990008101100110191009100100",555
"9132",5053,2,4006,96841,1,3303609,33,3,4,"M",27,"A","A","C","B","B","E","B",28.4,28.5,25,31.8,"DDBDBCCD","ECBCDEACECEDCDCBCDBDBCBAEBC","00100001","990108100000010190009110001",555
"9133",5053,2,4006,96841,1,3303609,33,3,1,"F",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9134",5053,2,4006,96841,1,3303609,33,3,4,"M",21,"A","A","B","F","C","E","B",20.4,24.7,12.5,27.3,"BDCDAEBB","DCBADBDEBCACBEDBCCADCDACDBC","00000100","990008001000101190109000001",555
"9135",5053,2,4006,96841,1,3303609,33,3,4,"M",24,"A","A","B","C","B","E","B",39.8,36.7,50,36.4,"ACABBEAE","CBCCBEBDCDCDCEDADBCADCBACCC","01010110","990108010000001090009110111",555
"9136",5053,2,4006,96841,1,3303609,33,3,4,"M",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9137",5053,2,4006,96841,1,3303609,33,3,1,"M",19,"A","A","B","D","C","A","E",51.8,47.8,62.5,54.5,"CCEACEBD","EEDDDDADBBBCDDDBACABAEBECDC","11001101","990008111110011190109010101",555
"9138",5053,2,4006,96841,1,3303609,33,3,1,"F",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9139",5053,2,4006,96841,1,3303609,33,3,4,"M",24,"B","D","C","C","D","D","B",39.4,34.8,62.5,40.9,"DCDBCEBD","DAECBDADBBEEDBDDEAEBDBDECEC","01011101","990108111101001090009000101",555
"9140",5053,2,4006,96841,1,3303609,33,3,1,"F",25,"B","D","C","B","A","A","C",25.9,19.3,50,22.7,"BCADCEAE","DCBDDEBABAEEDBAEDEAABBECCBB","01001110","990008001001000091109000100",555
"9141",5053,2,4006,96841,1,3303609,33,3,4,"M",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"9142",5053,2,4006,96841,1,3303609,33,3,4,"M",22,"A","A","B","C","A","A","B",15.4,15.5,25,18.2,"BCDACBEB","ADCBBBCEBDCCADABCDEBDBAECEB","01001000","990008001000010190009000100",555
